st_id,cty_id,state_name,state_abv,county_name,poverty_percent,median_income,white_only_percent,black_only_percent,asian_only_percent,hispanic_percent
31,051,Nebraska,NE,Dixon County,9.7,"54,635",0.962739532,0.008161817,0.003548616,0.147090135
31,053,Nebraska,NE,Dodge County,9.8,"51,682",0.941966361,0.012826473,0.007329413,0.14084507
31,055,Nebraska,NE,Douglas County,11.6,"64,580",0.800314006,0.11465413,0.043458475,0.129425005
31,057,Nebraska,NE,Dundy County,14,"48,574",0.955699941,0.005316007,0.001772002,0.073833432
31,059,Nebraska,NE,Fillmore County,8.9,"56,697",0.96539729,0.009520322,0.007140242,0.038813621
31,061,Nebraska,NE,Franklin County,13.4,"48,778",0.973145351,0.004028197,0.002349782,0.024169184
31,063,Nebraska,NE,Frontier County,14.2,"43,650",0.972972973,0.004948611,0.001903312,0.031594975
31,065,Nebraska,NE,Furnas County,12.6,"49,685",0.97005988,0.00534645,0.00427716,0.048759624
31,067,Nebraska,NE,Gage County,11.2,"49,931",0.963417469,0.008460001,0.006926045,0.0287733
31,069,Nebraska,NE,Garden County,15.1,"39,192",0.966793685,0.003266195,0,0.054980947
31,071,Nebraska,NE,Garfield County,13.1,"46,245",0.990350432,0.003047232,0.001015744,0.017775521
31,073,Nebraska,NE,Gosper County,9.1,"59,722",0.966331658,0.008040201,0.004020101,0.059296482
31,075,Nebraska,NE,Grant County,10.6,"56,724",0.980738363,0.004815409,0.001605136,0.014446228
31,077,Nebraska,NE,Greeley County,12.8,"45,221",0.984295416,0.006791171,0.000848896,0.022920204
31,079,Nebraska,NE,Hall County,13,"53,792",0.906720128,0.037960654,0.01409874,0.290303653
31,081,Nebraska,NE,Hamilton County,6.5,"60,608",0.976512227,0.004719005,0.003646504,0.039253539
31,083,Nebraska,NE,Harlan County,11.1,"49,321",0.980177515,0.002366864,0.002366864,0.022485207
31,085,Nebraska,NE,Hayes County,16.2,"47,047",0.973969631,0.004338395,0.004338395,0.054229935
31,087,Nebraska,NE,Hitchcock County,15.3,"43,880",0.977914555,0.002534395,0.001810282,0.034033309
31,089,Nebraska,NE,Holt County,12.1,"55,965",0.971987683,0.004470051,0.005264726,0.054931956
31,091,Nebraska,NE,Hooker County,8.3,"46,220",0.975073314,0,0.002932551,0.029325513
31,093,Nebraska,NE,Howard County,10.2,"52,292",0.973312645,0.005430566,0.004965089,0.023429015
31,095,Nebraska,NE,Jefferson County,11.8,"47,075",0.971047403,0.005960829,0.003831961,0.049673574
31,097,Nebraska,NE,Johnson County,13.8,"52,401",0.893906527,0.065667521,0.014198383,0.102741077
31,099,Nebraska,NE,Kearney County,9.2,"64,456",0.973056197,0.003541186,0.003541186,0.065280985
31,101,Nebraska,NE,Keith County,11.9,"52,086",0.95755539,0.01120239,0.006721434,0.077794374
31,103,Nebraska,NE,Keya Paha County,18.3,"48,429",0.980148883,0,0.004962779,0.009925558
31,105,Nebraska,NE,Kimball County,12.5,"46,986",0.934196035,0.003854626,0.009636564,0.093061674
31,107,Nebraska,NE,Knox County,13.4,"47,906",0.867018723,0.003960634,0.003480557,0.033485358
31,109,Nebraska,NE,Lancaster County,12.4,"58,618",0.868425836,0.042912658,0.047958256,0.073856906
31,111,Nebraska,NE,Lincoln County,10.1,"56,803",0.950764736,0.013232514,0.008678467,0.091195509
31,113,Nebraska,NE,Logan County,9.3,"55,531",0.971925134,0.001336898,0.004010695,0.037433155
31,115,Nebraska,NE,Loup County,17.1,"47,797",0.987951807,0.00753012,0.001506024,0.039156627
31,117,Nebraska,NE,McPherson County,11.6,"53,207",0.983805668,0.004048583,0,0.01417004
31,119,Nebraska,NE,Madison County,11.7,"55,226",0.926151742,0.017151486,0.018462064,0.157554346
31,121,Nebraska,NE,Merrick County,10.7,"56,493",0.96415216,0.004900064,0.009542231,0.050290135
31,123,Nebraska,NE,Morrill County,14.5,"49,151",0.955838001,0.004308488,0.007970702,0.152089617
31,125,Nebraska,NE,Nance County,11.7,"47,279",0.972435351,0.005399261,0.001136687,0.030690537
31,127,Nebraska,NE,Nemaha County,12.7,"52,069",0.957544464,0.014056225,0.007171543,0.028255881
31,129,Nebraska,NE,Nuckolls County,11,"46,954",0.963837994,0.003134041,0.013500482,0.030376085
31,131,Nebraska,NE,Otoe County,9.4,"60,734",0.957656757,0.010054959,0.007244567,0.085623283
31,133,Nebraska,NE,Pawnee County,13.8,"45,487",0.971680061,0.005740528,0.002296211,0.019135094
31,135,Nebraska,NE,Perkins County,10.3,"57,251",0.976132826,0.007609824,0.002075406,0.043583535
31,137,Nebraska,NE,Phelps County,9.5,"59,003",0.969670135,0.003874253,0.004649103,0.058335178
31,139,Nebraska,NE,Pierce County,9.8,"57,367",0.975097929,0.005875769,0.003497482,0.022663682
31,141,Nebraska,NE,Platte County,8.5,"63,656",0.949238124,0.012966836,0.011174186,0.203794443
31,143,Nebraska,NE,Polk County,8.5,"59,815",0.973335891,0.003644734,0.002301937,0.061768655
31,145,Nebraska,NE,Red Willow County,11,"49,034",0.960369265,0.012588586,0.004475942,0.056229019
31,147,Nebraska,NE,Richardson County,13,"47,573",0.929815639,0.004704387,0.004450095,0.018563255
31,149,Nebraska,NE,Rock County,14.6,"48,260",0.97789241,0.002947679,0.003684598,0.019159912
31,151,Nebraska,NE,Saline County,12.4,"54,569",0.912893701,0.01799775,0.030722722,0.26553712
31,153,Nebraska,NE,Sarpy County,5.7,"79,358",0.888288211,0.043852433,0.026549713,0.100755358
31,155,Nebraska,NE,Saunders County,7.8,"67,897",0.969598665,0.005792937,0.004448976,0.024005932
31,157,Nebraska,NE,Scotts Bluff County,14.3,"50,247",0.926610141,0.012493683,0.008759616,0.24159133
31,159,Nebraska,NE,Seward County,7.2,"71,024",0.967368665,0.007579264,0.005207128,0.026151354
31,161,Nebraska,NE,Sheridan County,16.5,"43,819",0.839878002,0.003812429,0.004384293,0.060617613
31,163,Nebraska,NE,Sherman County,14,"47,499",0.98233922,0.003332223,0.004331889,0.022325891
31,165,Nebraska,NE,Sioux County,16.7,"50,861",0.957118353,0.003430532,0.002572899,0.053173242
31,167,Nebraska,NE,Stanton County,7.5,"66,228",0.964864865,0.009628378,0.004222973,0.056587838
31,169,Nebraska,NE,Thayer County,10.8,"51,299",0.97261643,0.004197482,0.003198081,0.031181291
31,171,Nebraska,NE,Thomas County,15,"48,275",0.95567867,0.012465374,0.002770083,0.038781163
31,173,Nebraska,NE,Thurston County,23.9,"45,405",0.372923588,0.004983389,0.006644518,0.062292359
31,175,Nebraska,NE,Valley County,12.4,"48,604",0.977633478,0.004088504,0.004088504,0.034391534
31,177,Nebraska,NE,Washington County,6.9,"77,838",0.968546481,0.008201071,0.004438227,0.029765063
31,179,Nebraska,NE,Wayne County,13.9,"55,970",0.951838039,0.017474694,0.006393181,0.065530101
31,181,Nebraska,NE,Webster County,13.2,"45,058",0.960997993,0.00516203,0.004301692,0.054488099
31,183,Nebraska,NE,Wheeler County,14,"53,369",0.977011494,0,0.003831418,0.01532567
31,185,Nebraska,NE,York County,9.7,"61,478",0.951239126,0.016083047,0.007676,0.052489217
32,001,Nevada,NV,Churchill County,11.4,"58,429",0.840619856,0.025452648,0.029989161,0.144766952
32,003,Nevada,NV,Clark County,14,"57,155",0.69528238,0.13056251,0.103565292,0.316439429
32,005,Nevada,NV,Douglas County,7.2,"70,495",0.91589817,0.009774052,0.018709743,0.131827012
32,007,Nevada,NV,Elko County,8.3,"79,134",0.881048922,0.013187313,0.012372579,0.246655804
32,009,Nevada,NV,Esmeralda County,14.4,"50,179",0.848797251,0.034364261,0.005727377,0.192439863
32,011,Nevada,NV,Eureka County,9.5,"70,036",0.918186299,0.012321341,0.010349926,0.132084771
32,013,Nevada,NV,Humboldt County,11.9,"72,873",0.897391718,0.010753966,0.009090369,0.275444121
32,015,Nevada,NV,Lander County,11.1,"79,278",0.890997831,0.009580622,0.011569053,0.231561822
32,017,Nevada,NV,Lincoln County,13.4,"55,504",0.912791819,0.032992475,0.007331661,0.078140073
32,019,Nevada,NV,Lyon County,10.5,"59,732",0.893879325,0.01436272,0.015927665,0.18078595
32,021,Nevada,NV,Mineral County,21.1,"44,438",0.685682575,0.047502775,0.034406215,0.131853496
32,023,Nevada,NV,Nye County,15.2,"47,031",0.885368527,0.03705694,0.018764912,0.153279023
32,027,Nevada,NV,Pershing County,18.3,"42,522",0.856505576,0.045947955,0.014126394,0.24802974
32,029,Nevada,NV,Storey County,7.6,"68,236",0.909289352,0.017220471,0.0237691,0.080038807
32,031,Nevada,NV,Washoe County,10.4,"63,636",0.846154662,0.027858899,0.057565019,0.250009013
32,033,Nevada,NV,White Pine County,13.3,"58,942",0.855741127,0.051148225,0.011377871,0.167014614
32,510,Nevada,NV,Carson City,11.3,"56,382",0.886597754,0.023553187,0.025538307,0.248390443
33,001,New Hampshire,NH,Belknap County,6.9,"64,777",0.96292188,0.006785965,0.011532878,0.017878407
33,003,New Hampshire,NH,Carroll County,9,"59,413",0.969351871,0.006542629,0.007646698,0.016397465
